time	H2	O2	H2O	OH	H	HO2	O	N2
621	0.0995194	0.188883	0.00373893	0.0631674	0.725802	0.00265587	0.529565	0.01
622	0.099331	0.188568	0.00374542	0.0632521	0.726077	0.00265939	0.530096	0.01
623	0.0991432	0.188253	0.0037519	0.0633367	0.726351	0.00266291	0.530626	0.01
624	0.0989562	0.18794	0.00375836	0.0634212	0.726623	0.00266643	0.531155	0.01
625	0.0987698	0.187626	0.00376481	0.0635055	0.726894	0.00266993	0.531684	0.01
626	0.0985841	0.187313	0.00377125	0.0635897	0.727164	0.00267343	0.532211	0.01
627	0.0983991	0.187001	0.00377768	0.0636737	0.727433	0.00267692	0.532738	0.01
628	0.0982148	0.186689	0.00378409	0.0637575	0.727701	0.0026804	0.533263	0.01
629	0.0980311	0.186378	0.00379049	0.0638412	0.727967	0.00268388	0.533788	0.01
630	0.0978481	0.186067	0.00379688	0.0639248	0.728232	0.00268735	0.534312	0.01
631	0.0976658	0.185757	0.00380326	0.0640082	0.728497	0.00269081	0.534836	0.01
632	0.0974841	0.185447	0.00380963	0.0640914	0.72876	0.00269426	0.535358	0.01
633	0.0973032	0.185138	0.00381598	0.0641745	0.729022	0.00269771	0.53588	0.01
634	0.0971228	0.184829	0.00382232	0.0642574	0.729282	0.00270114	0.5364	0.01
635	0.0969431	0.184521	0.00382865	0.0643402	0.729542	0.00270457	0.53692	0.01
636	0.0967641	0.184213	0.00383496	0.0644229	0.729801	0.002708	0.53744	0.01
637	0.0965857	0.183906	0.00384127	0.0645054	0.730058	0.00271141	0.537958	0.01
638	0.096408	0.183599	0.00384756	0.0645877	0.730314	0.00271482	0.538475	0.01
639	0.096231	0.183293	0.00385383	0.0646699	0.730569	0.00271822	0.538992	0.01
640	0.0960545	0.182987	0.0038601	0.0647519	0.730824	0.00272161	0.539508	0.01
641	0.0958788	0.182682	0.00386635	0.0648338	0.731077	0.002725	0.540023	0.01
642	0.0957036	0.182377	0.0038726	0.0649155	0.731328	0.00272838	0.540537	0.01
643	0.0955291	0.182072	0.00387882	0.0649971	0.731579	0.00273175	0.54105	0.01
644	0.0953553	0.181769	0.00388504	0.0650786	0.731829	0.00273511	0.541563	0.01
645	0.0951821	0.181465	0.00389124	0.0651598	0.732077	0.00273847	0.542075	0.01
646	0.0950095	0.181163	0.00389744	0.065241	0.732325	0.00274181	0.542586	0.01
647	0.0948375	0.18086	0.00390362	0.065322	0.732571	0.00274515	0.543096	0.01
648	0.0946662	0.180559	0.00390978	0.0654028	0.732817	0.00274849	0.543605	0.01
649	0.0944955	0.180257	0.00391594	0.0654835	0.733061	0.00275181	0.544113	0.01
650	0.0943254	0.179956	0.00392208	0.065564	0.733304	0.00275513	0.544621	0.01
651	0.094156	0.179656	0.00392821	0.0656444	0.733546	0.00275844	0.545128	0.01
652	0.0939871	0.179356	0.00393433	0.0657246	0.733788	0.00276175	0.545634	0.01
653	0.0938189	0.179057	0.00394043	0.0658047	0.734028	0.00276504	0.546139	0.01
654	0.0936513	0.178758	0.00394653	0.0658847	0.734267	0.00276833	0.546644	0.01
655	0.0934843	0.17846	0.00395261	0.0659645	0.734505	0.00277161	0.547147	0.01
656	0.093318	0.178162	0.00395868	0.0660441	0.734742	0.00277489	0.54765	0.01
657	0.0931522	0.177865	0.00396473	0.0661236	0.734977	0.00277815	0.548152	0.01
658	0.092987	0.177568	0.00397078	0.066203	0.735212	0.00278141	0.548653	0.01
659	0.0928225	0.177271	0.00397681	0.0662822	0.735446	0.00278466	0.549154	0.01
660	0.0926586	0.176975	0.00398283	0.0663612	0.735679	0.00278791	0.549653	0.01
661	0.0924952	0.17668	0.00398884	0.0664401	0.735911	0.00279114	0.550152	0.01
662	0.0923325	0.176385	0.00399483	0.0665189	0.736142	0.00279437	0.55065	0.01
663	0.0921703	0.176091	0.00400081	0.0665975	0.736371	0.0027976	0.551147	0.01
664	0.0920087	0.175797	0.00400678	0.0666759	0.7366	0.00280081	0.551644	0.01
665	0.0918478	0.175503	0.00401274	0.0667542	0.736828	0.00280402	0.552139	0.01
666	0.0916874	0.17521	0.00401869	0.0668324	0.737055	0.00280722	0.552634	0.01
667	0.0915276	0.174918	0.00402462	0.0669104	0.73728	0.00281041	0.553128	0.01
668	0.0913684	0.174626	0.00403054	0.0669883	0.737505	0.0028136	0.553621	0.01
669	0.0912098	0.174334	0.00403645	0.067066	0.737729	0.00281677	0.554114	0.01
670	0.0910518	0.174043	0.00404235	0.0671436	0.737952	0.00281994	0.554605	0.01
671	0.0908943	0.173753	0.00404823	0.0672211	0.738173	0.00282311	0.555096	0.01
672	0.0907374	0.173463	0.00405411	0.0672983	0.738394	0.00282626	0.555586	0.01
673	0.0905811	0.173173	0.00405997	0.0673755	0.738614	0.00282941	0.556076	0.01
674	0.0904254	0.172884	0.00406581	0.0674525	0.738833	0.00283255	0.556564	0.01
675	0.0902703	0.172595	0.00407165	0.0675293	0.739051	0.00283569	0.557052	0.01
676	0.0901157	0.172307	0.00407747	0.067606	0.739268	0.00283881	0.557539	0.01
677	0.0899617	0.172019	0.00408328	0.0676826	0.739484	0.00284193	0.558025	0.01
678	0.0898082	0.171732	0.00408908	0.067759	0.739699	0.00284505	0.55851	0.01
679	0.0896553	0.171445	0.00409487	0.0678353	0.739913	0.00284815	0.558995	0.01
680	0.089503	0.171159	0.00410065	0.0679114	0.740126	0.00285125	0.559479	0.01
681	0.0893512	0.170873	0.00410641	0.0679874	0.740339	0.00285434	0.559962	0.01
682	0.0892	0.170588	0.00411216	0.0680632	0.74055	0.00285742	0.560444	0.01
683	0.0890494	0.170303	0.0041179	0.0681389	0.74076	0.0028605	0.560926	0.01
684	0.0888993	0.170019	0.00412363	0.0682145	0.74097	0.00286357	0.561406	0.01
685	0.0887497	0.169735	0.00412934	0.0682899	0.741178	0.00286663	0.561886	0.01
686	0.0886007	0.169451	0.00413504	0.0683651	0.741386	0.00286968	0.562365	0.01
687	0.0884523	0.169169	0.00414073	0.0684402	0.741593	0.00287273	0.562844	0.01
688	0.0883044	0.168886	0.00414641	0.0685152	0.741798	0.00287577	0.563321	0.01
689	0.088157	0.168604	0.00415208	0.06859	0.742003	0.0028788	0.563798	0.01
690	0.0880102	0.168323	0.00415773	0.0686647	0.742207	0.00288183	0.564274	0.01
691	0.0878639	0.168041	0.00416337	0.0687393	0.74241	0.00288484	0.56475	0.01
692	0.0877182	0.167761	0.004169	0.0688137	0.742612	0.00288786	0.565224	0.01
693	0.087573	0.167481	0.00417462	0.0688879	0.742814	0.00289086	0.565698	0.01
694	0.0874283	0.167201	0.00418023	0.068962	0.743014	0.00289386	0.566171	0.01
695	0.0872842	0.166922	0.00418582	0.069036	0.743213	0.00289684	0.566643	0.01
696	0.0871406	0.166643	0.0041914	0.0691099	0.743412	0.00289983	0.567115	0.01
697	0.0869975	0.166365	0.00419697	0.0691835	0.74361	0.0029028	0.567586	0.01
698	0.086855	0.166087	0.00420253	0.0692571	0.743806	0.00290577	0.568056	0.01
699	0.086713	0.16581	0.00420808	0.0693305	0.744002	0.00290873	0.568525	0.01
700	0.0865715	0.165533	0.00421361	0.0694038	0.744197	0.00291168	0.568993	0.01
701	0.0864305	0.165256	0.00421913	0.0694769	0.744392	0.00291463	0.569461	0.01
702	0.08629	0.16498	0.00422464	0.0695499	0.744585	0.00291757	0.569928	0.01
703	0.0861501	0.164705	0.00423014	0.0696227	0.744778	0.0029205	0.570394	0.01
704	0.0860106	0.16443	0.00423563	0.0696954	0.744969	0.00292343	0.57086	0.01
705	0.0858717	0.164155	0.0042411	0.069768	0.74516	0.00292634	0.571324	0.01
706	0.0857333	0.163881	0.00424656	0.0698404	0.74535	0.00292925	0.571788	0.01
707	0.0855954	0.163607	0.00425201	0.0699127	0.745539	0.00293216	0.572251	0.01
708	0.0854581	0.163334	0.00425745	0.0699848	0.745727	0.00293505	0.572714	0.01
709	0.0853212	0.163062	0.00426288	0.0700568	0.745915	0.00293794	0.573176	0.01
710	0.0851848	0.162789	0.0042683	0.0701286	0.746101	0.00294083	0.573637	0.01
711	0.0850489	0.162517	0.0042737	0.0702004	0.746287	0.0029437	0.574097	0.01
712	0.0849136	0.162246	0.00427909	0.0702719	0.746472	0.00294657	0.574556	0.01
713	0.0847787	0.161975	0.00428447	0.0703434	0.746656	0.00294943	0.575015	0.01
714	0.0846443	0.161705	0.00428984	0.0704147	0.746839	0.00295229	0.575473	0.01
715	0.0845105	0.161435	0.00429519	0.0704858	0.747021	0.00295513	0.57593	0.01
716	0.0843771	0.161165	0.00430054	0.0705569	0.747203	0.00295797	0.576387	0.01
717	0.0842442	0.160896	0.00430587	0.0706277	0.747384	0.00296081	0.576842	0.01
718	0.0841118	0.160627	0.00431119	0.0706985	0.747564	0.00296363	0.577297	0.01
719	0.0839799	0.160359	0.0043165	0.0707691	0.747743	0.00296645	0.577752	0.01
720	0.0838485	0.160091	0.0043218	0.0708396	0.747921	0.00296926	0.578205	0.01
721	0.0837175	0.159824	0.00432708	0.0709099	0.748099	0.00297207	0.578658	0.01
722	0.0835871	0.159557	0.00433236	0.0709801	0.748276	0.00297487	0.57911	0.01
723	0.0834571	0.159291	0.00433762	0.0710502	0.748452	0.00297766	0.579561	0.01
724	0.0833276	0.159025	0.00434287	0.0711201	0.748627	0.00298044	0.580012	0.01
725	0.0831986	0.158759	0.00434811	0.0711899	0.748801	0.00298322	0.580462	0.01
726	0.0830701	0.158494	0.00435334	0.0712595	0.748975	0.00298599	0.580911	0.01
727	0.082942	0.15823	0.00435855	0.071329	0.749148	0.00298875	0.58136	0.01
728	0.0828144	0.157965	0.00436376	0.0713984	0.74932	0.00299151	0.581807	0.01
729	0.0826873	0.157702	0.00436895	0.0714676	0.749491	0.00299426	0.582254	0.01
730	0.0825606	0.157438	0.00437413	0.0715367	0.749662	0.002997	0.5827	0.01
731	0.0824344	0.157176	0.0043793	0.0716057	0.749831	0.00299973	0.583146	0.01
732	0.0823087	0.156913	0.00438446	0.0716745	0.75	0.00300246	0.583591	0.01
733	0.0821835	0.156651	0.0043896	0.0717432	0.750169	0.00300518	0.584035	0.01
734	0.0820587	0.15639	0.00439474	0.0718117	0.750336	0.0030079	0.584478	0.01
735	0.0819344	0.156129	0.00439986	0.0718802	0.750503	0.00301061	0.584921	0.01
736	0.0818105	0.155868	0.00440497	0.0719485	0.750669	0.00301331	0.585363	0.01
737	0.0816871	0.155608	0.00441007	0.0720166	0.750834	0.003016	0.585804	0.01
738	0.0815641	0.155348	0.00441516	0.0720846	0.750998	0.00301869	0.586244	0.01
739	0.0814416	0.155089	0.00442024	0.0721525	0.751162	0.00302137	0.586684	0.01
740	0.0813196	0.15483	0.00442531	0.0722202	0.751325	0.00302404	0.587123	0.01
741	0.081198	0.154571	0.00443036	0.0722879	0.751487	0.00302671	0.587562	0.01
742	0.0810769	0.154313	0.0044354	0.0723553	0.751649	0.00302937	0.587999	0.01
743	0.0809562	0.154056	0.00444044	0.0724227	0.75181	0.00303202	0.588436	0.01
744	0.0808359	0.153799	0.00444546	0.0724899	0.75197	0.00303467	0.588872	0.01
745	0.0807161	0.153542	0.00445047	0.072557	0.752129	0.00303731	0.589308	0.01
746	0.0805967	0.153286	0.00445546	0.0726239	0.752288	0.00303994	0.589743	0.01
747	0.0804778	0.15303	0.00446045	0.0726907	0.752446	0.00304256	0.590177	0.01
748	0.0803593	0.152774	0.00446542	0.0727574	0.752603	0.00304518	0.59061	0.01
749	0.0802413	0.152519	0.00447039	0.072824	0.752759	0.00304779	0.591043	0.01
750	0.0801237	0.152265	0.00447534	0.0728904	0.752915	0.0030504	0.591475	0.01
751	0.0800065	0.152011	0.00448028	0.0729566	0.75307	0.003053	0.591906	0.01
752	0.0798898	0.151757	0.00448521	0.0730228	0.753224	0.00305559	0.592337	0.01
753	0.0797735	0.151504	0.00449013	0.0730888	0.753378	0.00305818	0.592766	0.01
754	0.0796576	0.151251	0.00449504	0.0731547	0.753531	0.00306075	0.593196	0.01
755	0.0795422	0.150999	0.00449993	0.0732205	0.753683	0.00306333	0.593624	0.01
756	0.0794272	0.150747	0.00450482	0.0732861	0.753835	0.00306589	0.594052	0.01
757	0.0793126	0.150495	0.00450969	0.0733516	0.753986	0.00306845	0.594479	0.01
758	0.0791984	0.150244	0.00451455	0.0734169	0.754136	0.003071	0.594905	0.01
759	0.0790847	0.149993	0.00451941	0.0734822	0.754285	0.00307354	0.595331	0.01
760	0.0789713	0.149743	0.00452425	0.0735473	0.754434	0.00307608	0.595756	0.01
761	0.0788584	0.149493	0.00452908	0.0736122	0.754582	0.00307861	0.59618	0.01
762	0.078746	0.149244	0.00453389	0.0736771	0.75473	0.00308114	0.596604	0.01
763	0.0786339	0.148995	0.0045387	0.0737418	0.754876	0.00308366	0.597026	0.01
764	0.0785222	0.148746	0.0045435	0.0738063	0.755023	0.00308617	0.597449	0.01
765	0.078411	0.148498	0.00454828	0.0738708	0.755168	0.00308867	0.59787	0.01
766	0.0783002	0.14825	0.00455306	0.0739351	0.755313	0.00309117	0.598291	0.01
767	0.0781898	0.148003	0.00455782	0.0739993	0.755457	0.00309366	0.598711	0.01
768	0.0780798	0.147756	0.00456257	0.0740634	0.7556	0.00309615	0.599131	0.01
769	0.0779702	0.14751	0.00456731	0.0741273	0.755743	0.00309862	0.599549	0.01
770	0.077861	0.147264	0.00457204	0.0741911	0.755885	0.0031011	0.599967	0.01
771	0.0777522	0.147018	0.00457676	0.0742548	0.756027	0.00310356	0.600385	0.01
772	0.0776438	0.146773	0.00458147	0.0743183	0.756168	0.00310602	0.600802	0.01
773	0.0775358	0.146528	0.00458617	0.0743817	0.756308	0.00310847	0.601218	0.01
774	0.0774282	0.146284	0.00459085	0.074445	0.756448	0.00311092	0.601633	0.01
775	0.077321	0.14604	0.00459553	0.0745082	0.756587	0.00311335	0.602048	0.01
776	0.0772143	0.145796	0.00460019	0.0745712	0.756725	0.00311579	0.602462	0.01
777	0.0771079	0.145553	0.00460484	0.0746341	0.756862	0.00311821	0.602875	0.01
778	0.0770019	0.14531	0.00460949	0.0746969	0.756999	0.00312063	0.603288	0.01
779	0.0768963	0.145068	0.00461412	0.0747596	0.757136	0.00312304	0.6037	0.01
780	0.0767911	0.144826	0.00461874	0.0748221	0.757272	0.00312545	0.604111	0.01
781	0.0766862	0.144585	0.00462335	0.0748845	0.757407	0.00312785	0.604521	0.01
782	0.0765818	0.144343	0.00462795	0.0749468	0.757541	0.00313024	0.604931	0.01
783	0.0764778	0.144103	0.00463254	0.0750089	0.757675	0.00313263	0.605341	0.01
784	0.0763741	0.143863	0.00463712	0.0750709	0.757809	0.00313501	0.605749	0.01
785	0.0762708	0.143623	0.00464168	0.0751328	0.757941	0.00313738	0.606157	0.01
786	0.0761679	0.143383	0.00464624	0.0751946	0.758073	0.00313975	0.606564	0.01
787	0.0760654	0.143144	0.00465079	0.0752562	0.758205	0.00314211	0.606971	0.01
788	0.0759633	0.142906	0.00465532	0.0753177	0.758336	0.00314446	0.607377	0.01
789	0.0758616	0.142667	0.00465985	0.0753791	0.758466	0.00314681	0.607782	0.01
790	0.0757602	0.14243	0.00466436	0.0754404	0.758596	0.00314915	0.608187	0.01
791	0.0756592	0.142192	0.00466886	0.0755016	0.758725	0.00315148	0.608591	0.01
792	0.0755586	0.141955	0.00467336	0.0755626	0.758853	0.00315381	0.608994	0.01
793	0.0754583	0.141719	0.00467784	0.0756235	0.758981	0.00315613	0.609397	0.01
794	0.0753585	0.141483	0.00468231	0.0756842	0.759108	0.00315845	0.609799	0.01
795	0.0752589	0.141247	0.00468677	0.0757449	0.759235	0.00316076	0.6102	0.01
796	0.0751598	0.141011	0.00469122	0.0758054	0.759361	0.00316306	0.610601	0.01
797	0.075061	0.140776	0.00469566	0.0758658	0.759486	0.00316536	0.611001	0.01
798	0.0749626	0.140542	0.00470009	0.0759261	0.759611	0.00316765	0.6114	0.01
799	0.0748646	0.140308	0.00470451	0.0759862	0.759736	0.00316993	0.611799	0.01
800	0.0747669	0.140074	0.00470892	0.0760463	0.75986	0.00317221	0.612197	0.01
801	0.0746696	0.139841	0.00471332	0.0761062	0.759983	0.00317448	0.612594	0.01
802	0.0745727	0.139608	0.0047177	0.076166	0.760105	0.00317674	0.612991	0.01
803	0.0744761	0.139375	0.00472208	0.0762256	0.760227	0.003179	0.613387	0.01
804	0.0743799	0.139143	0.00472645	0.0762852	0.760349	0.00318125	0.613782	0.01
805	0.074284	0.138911	0.0047308	0.0763446	0.76047	0.0031835	0.614177	0.01
806	0.0741885	0.13868	0.00473515	0.0764039	0.76059	0.00318574	0.614571	0.01
807	0.0740933	0.138449	0.00473949	0.0764631	0.76071	0.00318797	0.614965	0.01
808	0.0739985	0.138218	0.00474381	0.0765221	0.760829	0.0031902	0.615357	0.01
809	0.0739041	0.137988	0.00474813	0.0765811	0.760948	0.00319242	0.61575	0.01
810	0.07381	0.137758	0.00475243	0.0766399	0.761066	0.00319463	0.616141	0.01
811	0.0737162	0.137529	0.00475673	0.0766986	0.761184	0.00319684	0.616532	0.01
812	0.0736228	0.1373	0.00476101	0.0767571	0.761301	0.00319904	0.616922	0.01
813	0.0735298	0.137071	0.00476528	0.0768156	0.761417	0.00320124	0.617312	0.01
814	0.073437	0.136843	0.00476955	0.0768739	0.761533	0.00320342	0.617701	0.01
815	0.0733447	0.136615	0.0047738	0.0769321	0.761649	0.00320561	0.618089	0.01
816	0.0732527	0.136388	0.00477805	0.0769902	0.761764	0.00320778	0.618477	0.01
817	0.073161	0.136161	0.00478228	0.0770482	0.761878	0.00320995	0.618864	0.01
818	0.0730696	0.135934	0.0047865	0.077106	0.761992	0.00321212	0.61925	0.01
819	0.0729786	0.135708	0.00479071	0.0771638	0.762105	0.00321428	0.619636	0.01
820	0.072888	0.135482	0.00479492	0.0772214	0.762218	0.00321643	0.620021	0.01
821	0.0727976	0.135256	0.00479911	0.0772789	0.76233	0.00321857	0.620406	0.01
822	0.0727077	0.135031	0.00480329	0.0773363	0.762442	0.00322071	0.62079	0.01
823	0.072618	0.134807	0.00480747	0.0773935	0.762553	0.00322285	0.621173	0.01
824	0.0725287	0.134582	0.00481163	0.0774506	0.762663	0.00322497	0.621555	0.01
825	0.0724397	0.134358	0.00481578	0.0775077	0.762774	0.0032271	0.621937	0.01
826	0.072351	0.134135	0.00481992	0.0775646	0.762883	0.00322921	0.622319	0.01
827	0.0722627	0.133911	0.00482406	0.0776214	0.762992	0.00323132	0.622699	0.01
828	0.0721747	0.133689	0.00482818	0.077678	0.763101	0.00323342	0.62308	0.01
829	0.072087	0.133466	0.00483229	0.0777346	0.763209	0.00323552	0.623459	0.01
830	0.0719997	0.133244	0.0048364	0.077791	0.763317	0.00323761	0.623838	0.01
831	0.0719126	0.133023	0.00484049	0.0778473	0.763424	0.00323969	0.624216	0.01
832	0.071826	0.132801	0.00484457	0.0779035	0.76353	0.00324177	0.624594	0.01
833	0.0717396	0.13258	0.00484864	0.0779596	0.763636	0.00324385	0.624971	0.01
834	0.0716535	0.13236	0.00485271	0.0780156	0.763742	0.00324591	0.625347	0.01
835	0.0715678	0.13214	0.00485676	0.0780714	0.763847	0.00324797	0.625723	0.01
836	0.0714824	0.13192	0.00486081	0.0781272	0.763952	0.00325003	0.626098	0.01
837	0.0713973	0.131701	0.00486484	0.0781828	0.764056	0.00325207	0.626472	0.01
838	0.0713125	0.131482	0.00486886	0.0782383	0.764159	0.00325412	0.626846	0.01
839	0.071228	0.131263	0.00487288	0.0782937	0.764262	0.00325615	0.62722	0.01
840	0.0711439	0.131045	0.00487688	0.078349	0.764365	0.00325818	0.627592	0.01
841	0.07106	0.130827	0.00488088	0.0784041	0.764467	0.00326021	0.627964	0.01
842	0.0709765	0.13061	0.00488486	0.0784592	0.764569	0.00326223	0.628336	0.01
843	0.0708933	0.130392	0.00488884	0.0785141	0.76467	0.00326424	0.628706	0.01
844	0.0708104	0.130176	0.0048928	0.0785689	0.764771	0.00326624	0.629077	0.01
845	0.0707278	0.129959	0.00489676	0.0786236	0.764871	0.00326824	0.629446	0.01
846	0.0706455	0.129743	0.00490071	0.0786782	0.764971	0.00327024	0.629815	0.01
847	0.0705635	0.129528	0.00490464	0.0787327	0.76507	0.00327223	0.630184	0.01
848	0.0704818	0.129312	0.00490857	0.078787	0.765169	0.00327421	0.630551	0.01
849	0.0704004	0.129098	0.00491249	0.0788413	0.765267	0.00327619	0.630918	0.01
850	0.0703194	0.128883	0.0049164	0.0788954	0.765365	0.00327816	0.631285	0.01
851	0.0702386	0.128669	0.0049203	0.0789494	0.765462	0.00328012	0.631651	0.01
852	0.0701581	0.128455	0.00492418	0.0790033	0.765559	0.00328208	0.632016	0.01
853	0.0700779	0.128242	0.00492806	0.0790571	0.765656	0.00328403	0.632381	0.01
854	0.0699981	0.128029	0.00493193	0.0791108	0.765752	0.00328598	0.632745	0.01
855	0.0699185	0.127816	0.0049358	0.0791644	0.765847	0.00328792	0.633109	0.01
856	0.0698392	0.127604	0.00493965	0.0792178	0.765942	0.00328986	0.633472	0.01
857	0.0697602	0.127392	0.00494349	0.0792712	0.766037	0.00329179	0.633834	0.01
858	0.0696815	0.12718	0.00494732	0.0793244	0.766131	0.00329371	0.634196	0.01
859	0.0696031	0.126969	0.00495114	0.0793776	0.766225	0.00329563	0.634557	0.01
860	0.069525	0.126758	0.00495496	0.0794306	0.766318	0.00329754	0.634917	0.01
861	0.0694472	0.126548	0.00495876	0.0794835	0.766411	0.00329945	0.635277	0.01
862	0.0693697	0.126338	0.00496256	0.0795363	0.766504	0.00330135	0.635636	0.01
863	0.0692924	0.126128	0.00496634	0.0795889	0.766596	0.00330324	0.635995	0.01
864	0.0692155	0.125919	0.00497012	0.0796415	0.766687	0.00330513	0.636353	0.01
865	0.0691388	0.12571	0.00497388	0.079694	0.766778	0.00330702	0.636711	0.01
866	0.0690624	0.125501	0.00497764	0.0797463	0.766869	0.00330889	0.637068	0.01
867	0.0689863	0.125293	0.00498139	0.0797986	0.766959	0.00331076	0.637424	0.01
868	0.0689105	0.125085	0.00498513	0.0798507	0.767049	0.00331263	0.63778	0.01
869	0.068835	0.124877	0.00498886	0.0799027	0.767138	0.00331449	0.638135	0.01
870	0.0687597	0.12467	0.00499258	0.0799546	0.767227	0.00331635	0.63849	0.01
871	0.0686848	0.124463	0.00499629	0.0800064	0.767316	0.00331819	0.638844	0.01
872	0.0686101	0.124257	0.005	0.0800581	0.767404	0.00332004	0.639197	0.01
873	0.0685357	0.124051	0.00500369	0.0801097	0.767492	0.00332187	0.63955	0.01
874	0.0684615	0.123845	0.00500737	0.0801612	0.767579	0.00332371	0.639902	0.01
875	0.0683877	0.123639	0.00501105	0.0802125	0.767666	0.00332553	0.640254	0.01
876	0.0683141	0.123434	0.00501471	0.0802638	0.767752	0.00332735	0.640605	0.01
877	0.0682408	0.12323	0.00501837	0.0803149	0.767838	0.00332917	0.640956	0.01
878	0.0681678	0.123025	0.00502202	0.080366	0.767924	0.00333098	0.641306	0.01
879	0.068095	0.122821	0.00502566	0.0804169	0.768009	0.00333278	0.641655	0.01
880	0.0680225	0.122618	0.00502929	0.0804678	0.768094	0.00333458	0.642004	0.01
881	0.0679503	0.122414	0.00503291	0.0805185	0.768178	0.00333637	0.642352	0.01
882	0.0678783	0.122211	0.00503652	0.0805691	0.768262	0.00333816	0.6427	0.01
883	0.0678066	0.122009	0.00504012	0.0806196	0.768346	0.00333994	0.643047	0.01
884	0.0677352	0.121807	0.00504372	0.08067	0.768429	0.00334171	0.643393	0.01
885	0.0676641	0.121605	0.0050473	0.0807203	0.768512	0.00334348	0.643739	0.01
886	0.0675932	0.121403	0.00505088	0.0807705	0.768594	0.00334525	0.644084	0.01
887	0.0675225	0.121202	0.00505445	0.0808206	0.768676	0.003347	0.644429	0.01
888	0.0674522	0.121001	0.005058	0.0808705	0.768758	0.00334876	0.644773	0.01
889	0.0673821	0.120801	0.00506155	0.0809204	0.768839	0.0033505	0.645117	0.01
890	0.0673122	0.1206	0.0050651	0.0809702	0.76892	0.00335225	0.64546	0.01
891	0.0672427	0.120401	0.00506863	0.0810198	0.769	0.00335398	0.645802	0.01
892	0.0671733	0.120201	0.00507215	0.0810694	0.76908	0.00335571	0.646144	0.01
893	0.0671043	0.120002	0.00507566	0.0811188	0.76916	0.00335744	0.646486	0.01
894	0.0670355	0.119803	0.00507917	0.0811682	0.769239	0.00335916	0.646826	0.01
895	0.0669669	0.119605	0.00508267	0.0812174	0.769318	0.00336087	0.647167	0.01
896	0.0668986	0.119407	0.00508616	0.0812666	0.769396	0.00336258	0.647506	0.01
897	0.0668306	0.119209	0.00508964	0.0813156	0.769474	0.00336428	0.647845	0.01
898	0.0667628	0.119012	0.00509311	0.0813645	0.769552	0.00336598	0.648184	0.01
899	0.0666953	0.118815	0.00509657	0.0814133	0.769629	0.00336767	0.648522	0.01
900	0.066628	0.118618	0.00510002	0.0814621	0.769706	0.00336936	0.648859	0.01
901	0.0665609	0.118422	0.00510347	0.0815107	0.769783	0.00337104	0.649196	0.01
902	0.0664942	0.118226	0.0051069	0.0815592	0.769859	0.00337272	0.649532	0.01
903	0.0664276	0.11803	0.00511033	0.0816076	0.769935	0.00337439	0.649868	0.01
904	0.0663613	0.117835	0.00511375	0.0816559	0.77001	0.00337605	0.650203	0.01
905	0.0662953	0.11764	0.00511716	0.0817041	0.770085	0.00337771	0.650538	0.01
906	0.0662295	0.117445	0.00512056	0.0817522	0.77016	0.00337937	0.650872	0.01
907	0.066164	0.117251	0.00512396	0.0818002	0.770234	0.00338102	0.651205	0.01
908	0.0660987	0.117057	0.00512734	0.0818481	0.770308	0.00338266	0.651538	0.01
909	0.0660336	0.116863	0.00513072	0.0818959	0.770382	0.0033843	0.651871	0.01
910	0.0659688	0.11667	0.00513409	0.0819436	0.770455	0.00338593	0.652203	0.01
911	0.0659042	0.116477	0.00513745	0.0819912	0.770528	0.00338756	0.652534	0.01
912	0.0658399	0.116284	0.0051408	0.0820387	0.770601	0.00338918	0.652865	0.01
913	0.0657758	0.116092	0.00514414	0.0820861	0.770673	0.0033908	0.653195	0.01
914	0.0657119	0.1159	0.00514747	0.0821334	0.770745	0.00339241	0.653524	0.01
915	0.0656483	0.115708	0.0051508	0.0821806	0.770817	0.00339402	0.653853	0.01
916	0.0655849	0.115517	0.00515412	0.0822277	0.770888	0.00339562	0.654182	0.01
917	0.0655217	0.115326	0.00515743	0.0822746	0.770959	0.00339721	0.65451	0.01
918	0.0654588	0.115136	0.00516073	0.0823215	0.771029	0.0033988	0.654837	0.01
919	0.0653962	0.114945	0.00516402	0.0823683	0.771099	0.00340039	0.655164	0.01
920	0.0653337	0.114755	0.00516731	0.082415	0.771169	0.00340197	0.655491	0.01
921	0.0652715	0.114566	0.00517058	0.0824616	0.771238	0.00340354	0.655816	0.01
922	0.0652095	0.114376	0.00517385	0.0825081	0.771307	0.00340511	0.656142	0.01
923	0.0651478	0.114187	0.00517711	0.0825545	0.771376	0.00340667	0.656466	0.01
924	0.0650862	0.113999	0.00518036	0.0826008	0.771445	0.00340823	0.656791	0.01
925	0.0650249	0.11381	0.0051836	0.0826469	0.771513	0.00340979	0.657114	0.01
926	0.0649639	0.113622	0.00518684	0.082693	0.77158	0.00341133	0.657437	0.01
927	0.064903	0.113435	0.00519007	0.082739	0.771648	0.00341288	0.65776	0.01
928	0.0648424	0.113248	0.00519328	0.0827849	0.771715	0.00341441	0.658082	0.01
929	0.0647821	0.113061	0.0051965	0.0828307	0.771782	0.00341595	0.658404	0.01
930	0.0647219	0.112874	0.0051997	0.0828764	0.771848	0.00341747	0.658724	0.01
931	0.064662	0.112687	0.00520289	0.082922	0.771914	0.003419	0.659045	0.01
932	0.0646022	0.112501	0.00520608	0.0829675	0.77198	0.00342051	0.659365	0.01
