time	H2	O2	H2O		OH		H		HO2		O		N2
81	0.5	0.5	3.54096e-040	4.2225e-026	2.32466e-012	2.02594e-025	9.98741e-013	0.1
82	0.5	0.5	3.67374e-040	4.32676e-026	2.35301e-012	2.07536e-025	1.01092e-012	0.1
83	0.5	0.5	3.80981e-040	4.43229e-026	2.38136e-012	2.12536e-025	1.0231e-012	0.1
84	0.5	0.5	3.94919e-040	4.53909e-026	2.40971e-012	2.17597e-025	1.03528e-012	0.1
85	0.5	0.5	4.09193e-040	4.64717e-026	2.43806e-012	2.22717e-025	1.04746e-012	0.1
86	0.5	0.5	4.23807e-040	4.75651e-026	2.46641e-012	2.27896e-025	1.05964e-012	0.1
87	0.5	0.5	4.38765e-040	4.86713e-026	2.49476e-012	2.33135e-025	1.07182e-012	0.1
88	0.5	0.5	4.54071e-040	4.97902e-026	2.52311e-012	2.38434e-025	1.084e-012	0.1
89	0.5	0.5	4.69728e-040	5.09218e-026	2.55146e-012	2.43792e-025	1.09618e-012	0.1
90	0.5	0.5	4.85742e-040	5.20661e-026	2.57981e-012	2.49209e-025	1.10836e-012	0.1
91	0.5	0.5	5.02115e-040	5.32231e-026	2.60816e-012	2.54686e-025	1.12054e-012	0.1
92	0.5	0.5	5.18852e-040	5.43928e-026	2.63651e-012	2.60223e-025	1.13272e-012	0.1
93	0.5	0.5	5.35957e-040	5.55753e-026	2.66486e-012	2.65819e-025	1.1449e-012	0.1
94	0.5	0.5	5.53434e-040	5.67705e-026	2.69321e-012	2.71475e-025	1.15708e-012	0.1
95	0.5	0.5	5.71287e-040	5.79783e-026	2.72155e-012	2.7719e-025	1.16926e-012	0.1
96	0.5	0.5	5.89519e-040	5.91989e-026	2.7499e-012	2.82965e-025	1.18144e-012	0.1
97	0.5	0.5	6.08136e-040	6.04322e-026	2.77825e-012	2.88799e-025	1.19362e-012	0.1
98	0.5	0.5	6.2714e-040	6.16783e-026	2.8066e-012	2.94693e-025	1.2058e-012	0.1
99	0.5	0.5	6.46536e-040	6.2937e-026	2.83495e-012	3.00647e-025	1.21798e-012	0.1
100	0.5	0.5	6.66328e-040	6.42085e-026	2.8633e-012	3.0666e-025	1.23016e-012	0.1
101	0.5	0.5	6.8652e-040	6.54926e-026	2.89165e-012	3.12732e-025	1.24234e-012	0.1
102	0.5	0.5	7.07115e-040	6.67895e-026	2.92e-012	3.18864e-025	1.25452e-012	0.1
103	0.5	0.5	7.28119e-040	6.80991e-026	2.94835e-012	3.25056e-025	1.2667e-012	0.1
104	0.5	0.5	7.49534e-040	6.94214e-026	2.9767e-012	3.31307e-025	1.27888e-012	0.1
105	0.5	0.5	7.71365e-040	7.07565e-026	3.00505e-012	3.37617e-025	1.29106e-012	0.1
106	0.5	0.5	7.93616e-040	7.21042e-026	3.0334e-012	3.43987e-025	1.30324e-012	0.1
107	0.5	0.5	8.16291e-040	7.34647e-026	3.06175e-012	3.50417e-025	1.31542e-012	0.1
108	0.5	0.5	8.39394e-040	7.48378e-026	3.0901e-012	3.56906e-025	1.3276e-012	0.1
109	0.5	0.5	8.62928e-040	7.62237e-026	3.11845e-012	3.63455e-025	1.33977e-012	0.1
110	0.5	0.5	8.86898e-040	7.76223e-026	3.1468e-012	3.70063e-025	1.35195e-012	0.1
